
324	BOOKS_AND_REFERENCE	com.overdrive.mobile.android.libby	27	19	1	0	1	1	1	1	0
325	BOOKS_AND_REFERENCE	com.overdrive.mobile.android.mediaconsole	27	14	3	6	4	3	2	9	1
326	BOOKS_AND_REFERENCE	com.overwolf.statsroyale	27	17	0	10	5	0	3	10	0
327	BOOKS_AND_REFERENCE	com.prestigio.ereader	23	15	0	4	6	0	0	4	0
328	BOOKS_AND_REFERENCE	com.qidian.Int.reader	24	14	0	11	6	0	0	11	0
329	BOOKS_AND_REFERENCE	com.quran.labs.androidquran	27	14	2	0	3	2	2	2	0
330	BOOKS_AND_REFERENCE	com.raytechnos.nitnem	23	14	0	2	7	0	0	2	0
331	BOOKS_AND_REFERENCE	com.represently.lure	26	16	0	6	6	0	3	6	0
332	BOOKS_AND_REFERENCE	com.scdgroup.app.audio_book_librivox	27	15	1	8	4	1	0	9	0
333	BOOKS_AND_REFERENCE	com.scribd.app.reader0	25	19	1	20	18	1	3	21	1
334	BOOKS_AND_REFERENCE	com.softissimo.reverso.context	26	17	1	17	14	1	3	18	0
335	BOOKS_AND_REFERENCE	com.spanishdict.spanishdict	27	19	0	1	0	0	0	1	0
336	BOOKS_AND_REFERENCE	com.tapastic	26	19	0	10	6	0	3	10	0
337	BOOKS_AND_REFERENCE	com.tencent.weread	23	19	8	12	26	8	0	20	0
338	BOOKS_AND_REFERENCE	com.ticktalk.dictionary	26	14	0	3	4	0	3	3	0
339	BOOKS_AND_REFERENCE	com.tos.englishgrammarnet	26	14	0	0	3	0	3	0	0
340	BOOKS_AND_REFERENCE	com.urbandictionary.android	25	19	0	12	11	0	0	12	0
342	BOOKS_AND_REFERENCE	com.vibe.face.freevideocall	26	14	0	0	2	0	0	0	0
343	BOOKS_AND_REFERENCE	com.WahegurooNetwork.SundarGutka	27	16	0	2	5	0	3	2	0
344	BOOKS_AND_REFERENCE	com.wikihow.wikihowapp	21	14	0	0	5	0	0	0	0
345	BOOKS_AND_REFERENCE	com.ximalaya.ting.himalaya	26	16	8	6	12	8	3	14	0
346	BOOKS_AND_REFERENCE	horoscope.palmistry.fortune.teller	26	19	0	9	6	0	3	9	0
347	BUSINESS	air.com.adobe.connectpro	21	14	0	0	2	0	0	0	0
348	BOOKS_AND_REFERENCE	com.faultexception.reader	27	16	0	0	2	0	3	0	0
349	BUSINESS	ca.jobbank.mobile	25	14	0	7	5	0	0	7	0
350	BUSINESS	ca.skipthedishes.dashboard	25	16	0	11	5	0	0	11	0
351	BOOKS_AND_REFERENCE	com.fivestarsstudios.fnaf6	27	15	0	5	7	0	0	5	0
352	BUSINESS	com.adpmobile.android	27	21	0	14	10	0	0	14	0
353	BUSINESS	com.agendrix.android	27	16	0	17	5	0	3	17	0
354	BUSINESS	com.airwatch.androidagent	24	14	0	21	19	0	5	21	0
355	BUSINESS	com.airwatch.browser	24	15	0	8	12	0	5	8	0
356	BUSINESS	com.amazon.sellermobile.android	25	19	0	7	7	0	0	7	0
357	BUSINESS	com.androidrocker.callblocker	26	14	1	0	6	1	6	1	0
358	BUSINESS	com.appswiz.watchallmovieshhbhd	25	14	0	6	6	0	0	6	0
360	BUSINESS	com.appxy.tinyscanner	23	11	0	2	3	0	0	2	0
361	BUSINESS	com.kdanmobile.android.pdfreader.google.pad	25	16	0	26	23	0	3	26	0
362	BUSINESS	com.kronos.mobile.android	22	22	0	3	5	0	0	3	0
363	BUSINESS	com.logmein.gotowebinar	25	19	1	1	4	1	0	2	0
364	BUSINESS	com.logmein.joinme	28	19	2	10	6	2	1	12	0
365	BUSINESS	com.mcdonalds.OurloungeCA	25	19	0	11	17	0	0	11	0
366	BOOKS_AND_REFERENCE	com.linguee.linguee	23	17	0	5	9	0	0	5	0
367	BUSINESS	com.microsoft.rdc.android	24	16	1	4	2	1	0	5	0
368	BUSINESS	com.microsoft.teams	27	19	1	17	6	1	3	18	0
369	BUSINESS	com.microsoft.windowsintune.companyportal	27	19	6	20	13	6	1	26	0
371	BUSINESS	com.mokinetworks.bamboohr	25	16	0	9	6	0	0	9	0
372	BUSINESS	com.moneris.pos	23	21	0	3	1	0	0	3	0
373	BUSINESS	com.observa.observa	23	18	1	11	5	1	4	12	1
374	BOOKS_AND_REFERENCE	org.geometerplus.zlibrary.ui.android	26	14	0	12	5	0	0	12	0
375	BOOKS_AND_REFERENCE	org.jw.jwlibrary.mobile	27	16	1	2	5	1	1	3	0
376	BUSINESS	com.purolator.mobileapp	25	18	0	0	6	0	0	0	0
377	BUSINESS	com.ringcentral.android	26	19	1	16	17	1	3	17	0
378	BUSINESS	com.salesforce.chatter	23	21	0	14	19	0	3	14	0
379	BUSINESS	com.sevenshifts.android	27	19	0	3	7	0	3	3	0
380	BUSINESS	com.shapr	26	17	0	5	4	0	0	5	0
381	BOOKS_AND_REFERENCE	sanity.freeaudiobooks	27	15	2	10	11	2	4	12	0
382	BUSINESS	com.delco.courier	25	16	1	9	5	1	0	10	1
383	BUSINESS	com.documentfactory.resume	27	21	0	4	1	0	0	4	0
384	BUSINESS	com.duosecurity.duomobile	25	21	0	8	6	0	0	8	0
385	BUSINESS	com.aadhk.time	19	7	0	5	3	0	0	5	0
﻿387	BUSINESS	com.asana.app	21	21	0	10	8	0	0	10	0
388	BUSINESS	com.lane.mybrookfield	26	16	0	8	8	0	3	8	0
389	BUSINESS	com.linkedin.android.jobs.jobseeker	27	18	0	7	4	0	2	7	0
390	BUSINESS	com.dynamixsoftware.printershare	26	3	0	1	0	0	0	1	0
391	BUSINESS	com.etsy.android.soe	23	16	0	24	18	0	3	24	0
392	BUSINESS	com.facebook.adsmanager	23	16	0	6	4	0	0	6	0
﻿396	BUSINESS	com.fedex.ida.android	23	14	3	9	14	3	0	12	0
397	BUSINESS	com.fiberlink.maas360.android.control	27	16	4	20	6	4	1	24	0
398	BUSINESS	com.fiverr.fiverr	27	16	2	13	23	2	6	15	0
399	BUSINESS	com.glykka.easysign	23	15	0	15	26	0	0	15	0
400	BUSINESS	com.simplescan.scanner	23	14	0	0	2	0	0	0	0
401	BUSINESS	com.Slack	25	19	1	15	4	1	0	16	0
402	BUSINESS	com.squareup	26	19	2	5	6	2	5	7	0
403	BUSINESS	com.taketheinterview.android.cm	27	19	0	1	0	0	0	1	0
404	BUSINESS	com.thegrizzlylabs.geniusscan.free	27	21	1	6	5	1	1	7	0
405	BUSINESS	com.thisclicks.wiw	26	19	0	22	4	0	0	22	0
406	BUSINESS	com.ultimatesoftware.ultipromobile	25	19	1	2	5	1	0	3	0
407	BUSINESS	com.upincode.showpass	26	19	0	2	6	0	3	2	0
408	BUSINESS	com.ups.mobile.android	26	22	0	5	5	0	3	5	0
409	COMICS	air.bahraniapps.comicpagecreator	19	9	3	-3	15	3	0	0	0
410	COMICS	air.bahraniapps.drawexpressivecomics	19	9	3	-3	15	3	0	0	0
411	COMICS	air.bahraniapps.expressivecomiccreator	19	9	3	-3	15	3	0	0	0
412	COMICS	air.com.touchmultimedia.comicpuppetsfree	17	8	0	0	0	0	0	0	0
413	COMICS	aviad.a.teentitanswallpaper	27	19	0	8	4	0	3	8	0
414	BUSINESS	nextapp.fx	23	16	2	3	4	2	0	5	0
415	COMICS	com.acoustiguide.avengers	22	16	0	2	4	0	0	2	0
416	COMICS	com.aerilys.acr.android	25	16	6	0	9	6	0	6	0
417	BUSINESS	com.good.goodconnect	24	21	3	0	7	3	1	3	1
418	COMICS	com.at.meme.maker	14	5	1	-1	6	1	0	0	0
419	COMICS	com.avatarmaker.cartoonmaker	25	16	0	0	6	0	0	0	0
420	COMICS	com.bangkillagi.caljo	24	14	0	0	2	0	2	0	0
421	COMICS	com.bendy.and.the.ink.machine.qos	27	14	0	6	7	0	3	6	0
422	COMICS	com.bendy.ink.machine.video.songs.joel	25	14	0	6	6	0	0	6	0
423	BUSINESS	com.google.android.apps.meetings	27	21	2	7	1	2	0	9	0
424	COMICS	com.cartnostudio.mangamania.mangareader	26	16	0	4	4	0	3	4	0
425	COMICS	com.collectorz.javamobile.android.comics	22	15	0	12	0	0	0	12	0
426	COMICS	com.colorjoy.learn.to.draw.glow.comics	22	15	0	1	2	0	0	1	0
427	COMICS	com.contentsfirst.tappytoon	26	15	0	9	6	0	3	9	0
428	COMICS	com.creative.Learn.to.draw.comics	22	15	0	2	4	0	0	2	0
429	BUSINESS	com.indymobileapp.document.scanner	22	17	2	-1	4	2	0	1	0
430	COMICS	com.mangadaily.comic	23	15	1	8	13	1	1	9	0
431	COMICS	com.marineapp.mangared	26	16	0	8	4	0	3	8	0
432	COMICS	com.marvel.comics	23	10	0	3	7	0	0	3	0
433	COMICS	com.marvel.unlimited	27	19	0	7	6	0	3	7	0
434	COMICS	com.master.hd.wallpapers.backgrounds	21	9	0	0	2	0	0	0	0
435	BUSINESS	com.blackberry.docstogo.gdapp	25	19	2	0	7	2	1	2	0
436	COMICS	com.nhn.android.webtoon	27	16	0	14	8	0	3	14	0
437	BUSINESS	com.boxer.email	25	21	0	80	75	0	5	80	0
438	COMICS	com.opuin.ear.spy	25	16	0	1	2	0	0	1	0
439	COMICS	com.picfix.avatarmakerpro	26	11	0	0	6	0	0	0	0
440	COMICS	com.picfix.cartoonmaker	24	11	0	5	9	0	0	5	0
441	COMICS	com.pixelart.superhero.colorbynumber	27	16	0	0	3	0	3	0	0
442	COMICS	com.qianxun.comic	23	15	1	16	31	1	4	17	0
443	COMICS	com.rcbhuls.myheroindexapp	25	16	0	0	0	0	0	0	0
444	COMICS	com.rookiestudio.perfectviewer	27	9	3	1	5	3	0	4	0
445	COMICS	com.sans.songs.lyrics.undertale.joel	25	14	0	6	6	0	0	6	0
446	COMICS	com.sardev.Storybooth	24	14	0	0	2	0	2	0	0
447	COMICS	com.Tattletail.video.songs.joel	25	14	0	6	6	0	0	6	0
448	COMICS	com.teasoft.mangahub	22	15	0	12	9	0	0	12	0
449	COMICS	a.and.aviad.wallpaper	27	19	0	4	4	0	3	4	0
450	COMICS	com.acensioo.lol.surprise.dolls	23	15	0	1	4	0	0	1	0
451	COMICS	com.acg.manga	26	16	0	9	3	0	3	9	0
452	COMICS	com.bodhaguru.Comicker	25	15	0	2	6	0	0	2	0
453	COMICS	com.thegioitruyen.truyenmanga	26	16	1	17	11	1	1	18	1
454	COMICS	com.toomics.zzamtoon.google	23	15	0	7	4	0	3	7	0
455	COMICS	com.troom.troom.es.LKJIG	21	14	0	4	7	0	0	4	0
456	COMICS	com.crunchyroll.crmanga	26	14	0	0	6	0	0	0	0
457	COMICS	com.cuphead.cuphead.video.songs.joel	25	14	0	6	6	0	0	6	0
458	COMICS	com.cyo.comicrack.viewer.free	21	8	1	1	0	1	0	2	0
459	COMICS	com.dccomics.comics	23	10	0	3	7	0	0	3	0
460	COMICS	com.delitoon	22	16	0	12	11	0	0	12	0
461	COMICS	com.dj.botaodememes	25	14	0	2	5	0	0	2	0
462	COMICS	com.dogs.five	27	16	0	12	0	0	0	12	0
463	COMICS	com.edgewalk.annabel	24	14	0	4	5	0	0	4	0
464	COMICS	com.energysh.drawshow	27	15	0	11	7	0	3	11	0
465	COMICS	com.five.nights.at.freddys.joel	26	14	0	6	7	0	3	6	0
466	COMICS	com.five.nights.at.freddys.songs.joel	25	14	0	6	6	0	0	6	0
467	COMICS	com.free.comic.all	26	15	1	0	2	1	2	1	0
468	COMICS	com.fueneco.talking.photos	25	9	0	1	4	0	0	1	0
469	COMICS	com.videogyan.tootooshows	26	16	0	5	13	0	0	5	0
470	COMICS	com.viewer.comicscreen	27	14	0	6	5	0	1	6	0
471	COMICS	com.viz.wsj.android	27	16	0	15	46	0	0	15	0
472	COMICS	com.vizmanga.android	27	16	0	15	46	0	0	15	0
473	COMICS	com.waci11.MuOuRen	27	16	0	0	2	0	0	0	0
474	COMICS	com.webcomics.manga	22	16	0	13	7	0	3	13	0
475	COMICS	com.weplay.dragonball	27	15	0	0	3	0	3	0	0
476	COMICS	com.wxh.manhuaren	23	9	3	9	24	3	0	12	0
477	COMICS	com.yugartya.pregnancytest	21	10	0	0	1	0	0	0	0
478	COMICS	com.zach.wilson.magic.app	20	14	0	0	1	0	0	0	0
479	COMMUNICATION	ch.protonmail.android	25	15	0	8	21	0	0	8	0
480	COMMUNICATION	co.happybits.marcopolo	25	18	0	35	10	0	3	35	0
﻿482	COMICS	com.zg.offroad.Oil.tanker.transporter.truck.cargo.simulator	22	15	0	9	14	0	3	9	0
483	COMMUNICATION	com.avast.android.vpn	24	16	0	28	19	0	0	28	0
484	COMICS	com.GLORYSTUDIO.BENDYINKMACHINEVideoSongs.bestmusic.bestvideo.bestfilm	26	14	0	6	7	0	3	6	0
485	COMMUNICATION	com.blizzard.messenger	25	21	0	8	16	0	3	8	0
486	COMICS	com.vicart.emojimaker	25	15	0	5	9	0	0	5	0
487	COMMUNICATION	com.calea.echo	22	16	11	64	52	11	0	75	0
488	COMMUNICATION	com.callapp.contacts	21	16	3	19	13	3	2	22	0
489	COMMUNICATION	com.cloudmosa.puffinFree	24	16	0	4	2	0	0	4	0
490	COMMUNICATION	com.cmcm.whatscalllite	22	14	6	23	28	6	0	29	1
491	COMMUNICATION	com.contapps.android	23	15	0	36	19	0	0	36	0
492	COMMUNICATION	com.discord	27	16	1	10	8	1	3	11	0
493	COMMUNICATION	com.disney.disneygif_goo	25	16	0	5	23	0	0	5	0
494	COMMUNICATION	com.edupad.messenger	25	19	0	12	7	0	0	12	0
495	COMMUNICATION	com.emoji.keyboard.touchpal	26	15	1	29	25	1	3	30	0
496	COMMUNICATION	com.enflick.android.tn2ndLine	23	14	8	56	0	8	3	64	1
497	COMMUNICATION	com.facebook.mlite	26	9	2	21	6	2	0	23	0
498	COMMUNICATION	com.facebook.talk	23	19	0	44	8	0	0	44	0
499	COMMUNICATION	com.melonsapp.privacymessenger	22	15	7	15	30	7	2	22	1
500	COMICS	com.iversecomics.archie.android	25	18	0	3	10	0	0	3	0
﻿501	COMICS	com.lanhuong.manga	28	15	0	12	7	0	0	12	0
502	COMMUNICATION	com.mrnumber.blocker	27	21	1	10	5	1	1	11	0
503	COMMUNICATION	com.my.mail	26	19	1	40	18	1	3	41	0
504	COMMUNICATION	com.opera.browser	27	23	5	45	14	5	2	50	0
505	COMMUNICATION	com.playstation.mobilemessenger	24	16	0	7	3	0	1	7	0
506	COMMUNICATION	com.psiphon3.subscription	26	14	1	2	1	1	1	3	0
507	COMMUNICATION	com.rebelvox.voxer	25	15	2	21	14	2	4	23	0
508	COMMUNICATION	com.rebtel.android	27	21	2	27	31	2	4	29	0
509	COMMUNICATION	com.ringapp	27	21	0	18	8	0	0	18	0
510	COMMUNICATION	com.riotgames.mobile.leagueconnect	27	16	0	11	3	0	0	11	0
511	COMMUNICATION	com.rsa.securidapp	16	16	0	0	2	0	0	0	0
512	COMMUNICATION	com.samsung.accessory	24	15	2	3	9	2	0	5	0
513	COMMUNICATION	com.sec.android.app.sbrowser	26	21	4	46	15	4	4	50	1
514	COMMUNICATION	com.whatsphone.messenger.im	27	16	1	9	7	1	2	10	1
515	COMICS	watch.cartoon.hd	26	16	0	2	7	0	1	2	0
516	COMMUNICATION	im.thebot.messenger	22	17	3	5	7	3	0	8	0
517	COMMUNICATION	info.guardianproject.orfox	23	15	5	15	32	5	0	20	0
﻿519	COMMUNICATION	kik.android	22	16	1	19	28	1	3	20	0
520	COMMUNICATION	me.nextplus.smsfreetext.phonecalls	27	16	0	38	21	0	3	38	0
﻿522	COMMUNICATION	messengerchatapp.new17.update2017	27	16	0	16	9	0	3	16	0
523	COMMUNICATION	mobi.drupe.app	24	16	3	18	32	3	3	21	0
524	COMMUNICATION	nl.alphaapps.checkforhotmail	26	19	2	19	33	2	1	21	0
525	COMMUNICATION	org.adblockplus.adblockplussbrowser	27	21	0	0	0	0	0	0	0
526	COMMUNICATION	org.adblockplus.browser	23	15	5	18	36	5	0	23	0
527	COMMUNICATION	org.mistergroup.muzutozvednout	25	14	2	2	1	2	0	4	1
528	COMMUNICATION	org.mozilla.firefox	23	16	4	24	41	4	0	28	0
529	DATING	air.com.flaxbin.chat	27	14	0	0	4	0	3	0	0
530	COMMUNICATION	org.myklos.btautoconnect	21	11	0	2	8	0	0	2	0
531	DATING	cdff.mobileapp	23	16	3	8	20	3	0	11	0
532	DATING	chat.withgirls	22	9	4	6	19	4	0	10	0
533	DATING	co.adultfnder.android	23	16	0	5	12	0	0	5	0
534	COMMUNICATION	park.outlook.sign.in.client	26	19	1	38	18	1	3	39	0
535	DATING	co.dilmil.android	25	21	1	13	17	1	2	14	1
536	DATING	co.zodiacmatch.freedating	24	16	0	0	3	0	3	0	0
537	COMMUNICATION	xyz.klinker.messenger	28	21	15	33	16	15	13	48	1
538	DATING	com.appsgratis.loveinafrica	26	16	0	14	9	0	3	14	0
539	DATING	com.asiandating.matchtrav	27	15	4	4	7	4	1	8	0
540	DATING	com.atranssexualdate	26	16	0	3	5	0	3	3	0
541	DATING	com.bewild.dating.android	23	17	0	7	14	0	0	7	0
﻿522	COMMUNICATION	messengerchatapp.new17.update2017	27	16	0	16	9	0	3	16	0
523	COMMUNICATION	mobi.drupe.app	24	16	3	18	32	3	3	21	0
524	COMMUNICATION	nl.alphaapps.checkforhotmail	26	19	2	19	33	2	1	21	0
525	COMMUNICATION	org.adblockplus.adblockplussbrowser	27	21	0	0	0	0	0	0	0
526	COMMUNICATION	org.adblockplus.browser	23	15	5	18	36	5	0	23	0
527	COMMUNICATION	org.mistergroup.muzutozvednout	25	14	2	2	1	2	0	4	1
528	COMMUNICATION	org.mozilla.firefox	23	16	4	24	41	4	0	28	0
529	DATING	air.com.flaxbin.chat	27	14	0	0	4	0	3	0	0
530	COMMUNICATION	org.myklos.btautoconnect	21	11	0	2	8	0	0	2	0
531	DATING	cdff.mobileapp	23	16	3	8	20	3	0	11	0
532	DATING	chat.withgirls	22	9	4	6	19	4	0	10	0
533	DATING	co.adultfnder.android	23	16	0	5	12	0	0	5	0
534	COMMUNICATION	park.outlook.sign.in.client	26	19	1	38	18	1	3	39	0
